Time,y,ydot,x,xdot,normal force on latch x,normal force on load y,frictional force on latch x,frictional force on load y,spring force,unlatching motor force
0,-0.00254818898973877,0,0,0,0,0.1414071717087,-0,-0,0.1414071717087,0.00125
0.000155074408256553,-0.00254818898973628,6.40546154892326e-11,4.98859530257046e-09,6.42010542087824e-05,1.410846173659e-07,0.141407158537327,-0,-0,0.141407171708318,0.0012339497364478
0.000310148816513106,-0.00254818898969929,5.07051981431939e-10,1.98700155690028e-08,0.000127592245629373,5.61952334216347e-07,0.14140711975298,-0,-0,0.141407171702643,0.00121810193859266
0.00046522322476966,-0.00254818898954056,1.69354784847659e-09,4.45205946614762e-08,0.000190198251088826,1.259105248064e-06,0.141407056395812,-0,-0,0.141407171678293,0.00120245043722779
0.000620297633026213,-0.0025481889891175,3.97322863772667e-09,7.88203685019888e-08,0.000252043267035267,2.22914988821493e-06,0.141406969435933,-0,-0,0.141407171613393,0.00118698918324118
0.000775372041282766,-0.00254818898823439,7.68179770581348e-09,1.22653259433191e-07,0.000313150981025762,3.46880245259875e-06,0.1414068597763,-0,-0,0.141407171477917,0.00117171225474356
0.000930446449539319,-0.00254818898664445,1.31418088897781e-08,1.75906819016439e-07,0.000373544611719029,4.97488155407864e-06,0.141406728255797,-0,-0,0.141407171234009,0.00115661384707024
0.00108552085779587,-0.00254818898405188,2.06634567247142e-08,2.38472045968073e-07,0.00043324693712693,6.74430308948904e-06,0.141406575652082,-0,-0,0.14140717083629,0.00114168826571827
0.00124059526605243,-0.00254818898011367,3.05453411660072e-08,3.10243386148766e-07,0.000492280294616176,8.77408025526114e-06,0.141406402684175,-0,-0,0.141407170232141,0.00112692992634596
0.00139566967430898,-0.00254818897444138,4.30752025614814e-08,3.91118726098538e-07,0.000550666582234182,1.10613233785352e-05,0.141406210014942,-0,-0,0.141407169361971,0.00111233335444145
0.00155074408256553,-0.00254818896660272,5.85306405680123e-08,4.80999504184052e-07,0.000608427241484039,1.36032430726541e-05,0.141405998253419,-0,-0,0.141407168159463,0.00109789318962899
0.00170581849082209,-0.00254818895612307,7.71797646093476e-08,5.79790416349485e-07,0.000665583303156352,1.63971419258666e-05,0.141405767957214,-0,-0,0.141407166551811,0.00108360417421091
0.00186089289907864,-0.00254818894248699,9.92818226388211e-08,6.87399280732734e-07,0.000722155408678513,1.9440410681424e-05,0.141405519634692,-0,-0,0.141407164459938,0.00106946114783037
0.00201596730733519,-0.00254818892513944,1.25087816728123e-07,8.03737037665416e-07,0.000778163810114705,2.27305282450612e-05,0.141405253746986,-0,-0,0.1414071617987,0.00105545904747132
0.00217104171559175,-0.0025481889034871,1.54841094100381e-07,9.28717739286719e-07,0.000833628372104981,2.62650613974069e-05,0.141404970709928,-0,-0,0.141407158477076,0.00104159290697376
0.0023261161238483,-0.00254818887689942,1.88777932401381e-07,1.06225865794089e-06,0.000888568554983573,3.00416678644592e-05,0.141404670895864,-0,-0,0.141407154398336,0.00102785786125411
0.00248119053210485,-0.00254818884470972,2.2712805483434e-07,1.2042800461122e-06,0.000943003452475811,3.40580895320576e-05,0.141404354635475,-0,-0,0.141407149460206,0.00101424913688105
0.0026362649403614,-0.0025481888062162,2.7011512909239e-07,1.3547049864687e-06,0.000996951815620217,3.83121482077149e-05,0.141404022219458,-0,-0,0.141407143555025,0.00100076204609495
0.00279133934861796,-0.00254818876068283,3.17957265697707e-07,1.51345939171684e-06,0.00105043205279206,4.28017456182687e-05,0.141403673900085,-0,-0,0.14140713656988,0.000987391986801986
0.00294641375687451,-0.00254818870734015,3.70867495994416e-07,1.6804719922876e-06,0.00110346223189078,4.7524863062475e-05,0.141403309892684,-0,-0,0.141407128386732,0.000974134442027306
0.00310148816513106,-0.002548188645386,4.29054249999278e-07,1.85567442832058e-06,0.00115606006609245,5.24795640123518e-05,0.141402930377044,-0,-0,0.141407118882524,0.000960984983476887
0.00325656257338762,-0.0025481885739862,4.92721778590065e-07,2.03900111095113e-06,0.00120824293565529,5.76639901894559e-05,0.141402535498784,-0,-0,0.141407107929287,0.000947939266086178
0.00341163698164417,-0.00254818849227522,5.62070543772155e-07,2.23038902028998e-06,0.00126002792054894,6.3076355850103e-05,0.141402125370633,-0,-0,0.141407095394243,0.000934993019862765
0.00356671138990072,-0.00254818839935676,6.37297624765447e-07,2.42977770175585e-06,0.00131143180105551,6.87149476794603e-05,0.141401700073613,-0,-0,0.141407081139893,0.000922142049736123
0.00372178579815728,-0.0025481882943042,7.18597108734648e-07,2.63710925809846e-06,0.00136247105913494,7.45781245631098e-05,0.141401259658169,-0,-0,0.141407065024086,0.000909382235216264
0.00387686020641383,-0.00254818817616098,8.06160474568996e-07,2.85232837763314e-06,0.00141316187455088,8.06643183820634e-05,0.141400804145242,-0,-0,0.141407046900084,0.00089670953136228
0.00403193461467038,-0.00254818804394099,9.00176968776828e-07,3.07538239226266e-06,0.00146352011503432,8.69720356495703e-05,0.14140033352729,-0,-0,0.141407026616607,0.00088411997124142
0.00418700902292694,-0.00254818789662893,1.00083390173853e-06,3.30622098976817e-06,0.00151356138327044,9.34998493700557e-05,0.141399847769236,-0,-0,0.141407004017902,0.000871609654182391
0.00434208343118349,-0.00254818773318062,1.10831697667946e-06,3.54479617794972e-06,0.00156330102283561,0.000100246398019965,0.141399346809357,-0,-0,0.141406978943789,0.000859174744291098
0.00449715783944004,-0.00254818755252324,1.22281061386324e-06,3.79106228462621e-06,0.00161275411819741,0.00010721038554223,0.141398830560118,-0,-0,0.141406951229688,0.000846811470450647
